plotid,species_id,foundOnPlot
AEW25,741,0
AEW25,742,0
AEW25,743,0
AEW25,744,0
AEW25,745,0
AEW25,746,0
AEW25,747,0
AEW25,748,0
AEW25,749,1
AEW25,750,1
AEW25,751,0
AEW25,752,1
AEW25,753,0
AEW25,754,0
AEW25,755,0
AEW25,756,0
AEW25,757,0
AEW25,758,0
AEW25,759,0
AEW25,760,0
AEW25,761,0
AEW25,762,0
AEW25,763,0
AEW25,764,1
AEW25,765,0
AEW25,766,0
AEW25,767,0
AEW25,768,0
AEW25,769,0
AEW25,770,0
AEW25,771,0
AEW25,772,0
AEW25,773,0
AEW25,774,0
AEW25,775,0
AEW25,776,0
AEW25,777,0
AEW25,778,0
AEW25,779,0
AEW25,780,0
AEW25,781,0
AEW25,782,0
AEW25,783,0
AEW25,784,0
AEW25,785,0
AEW25,786,0
AEW25,787,0
AEW25,788,0
AEW25,789,0
AEW25,790,0
AEW25,791,0
AEW25,792,0
AEW25,793,0
AEW25,794,0
AEW25,795,0
AEW25,796,0
AEW25,797,0
AEW25,798,0
AEW25,799,0
AEW25,800,0
AEW25,801,0
AEW25,802,0
AEW25,803,0
AEW25,804,0
AEW25,805,0
AEW25,806,0
AEW25,807,0
AEW25,808,0
AEW25,809,1
AEW25,810,1
AEW25,811,0
AEW25,812,0
AEW25,813,0
AEW25,814,0
AEW25,815,1
AEW25,816,0
AEW25,817,1
AEW25,818,0
AEW25,819,1
AEW25,820,0
AEW25,821,0
AEW25,822,0
AEW25,823,0
AEW25,824,0
AEW25,825,0
AEW25,826,0
AEW25,827,0
AEW25,828,0
AEW25,829,0
AEW25,830,0
AEW25,831,0
AEW25,832,0
AEW25,833,0
AEW25,834,0
AEW25,835,0
AEW25,836,0
AEW25,837,0
AEW25,838,0
AEW25,839,0
AEW25,840,0
AEW25,841,0
AEW25,842,0
AEW25,843,0
AEW25,844,0
AEW25,845,0
AEW25,846,0
AEW25,847,0
AEW25,848,0
AEW25,849,0
AEW25,850,0
AEW25,851,0
AEW25,852,0
AEW25,853,0
AEW25,854,0
AEW25,855,0
AEW25,856,0
AEW25,857,0
AEW25,858,1
AEW25,859,0
AEW25,860,0
AEW25,861,0
AEW25,862,0
AEW25,863,0
AEW25,864,0
AEW25,865,1
AEW25,866,0
AEW25,867,0
AEW25,868,0
AEW25,869,0
AEW25,870,0
AEW25,871,0
AEW25,872,0
AEW25,873,0
AEW25,874,0
AEW25,875,0
AEW25,876,0
AEW25,877,0
AEW25,878,0
AEW25,879,0
AEW25,880,0
AEW25,881,1
AEW25,882,1
AEW25,883,0
AEW25,884,0
AEW25,885,1
AEW25,886,1
AEW25,887,0
AEW25,888,0
AEW25,889,0
AEW25,890,0
AEW25,891,0
AEW25,892,0
AEW25,893,0
AEW25,894,0
AEW25,895,0
AEW25,896,0
AEW25,897,0
AEW25,898,0
AEW25,899,0
AEW25,900,0
AEW25,901,0
AEW25,902,0
AEW25,903,0
AEW25,904,0
AEW25,905,0
AEW25,906,0
AEW25,907,0
AEW25,908,0
AEW25,909,0
AEW25,910,0
AEW25,911,1
AEW25,912,0
AEW25,913,0
AEW25,914,0
AEW25,915,0
AEW25,916,0
AEW25,917,1
AEW25,918,0
AEW25,919,0
AEW25,920,1
AEW25,921,1
AEW25,922,0
AEW25,923,0
AEW25,924,0
AEW25,925,0
AEW25,926,0
AEW25,927,0
AEW25,928,0
AEW25,929,0
AEW25,930,0
AEW25,931,0
AEW25,932,0
AEW25,933,1
AEW25,934,0
AEW25,935,0
AEW25,936,0
AEW25,937,0
AEW25,938,0
AEW25,939,0
AEW25,940,1
AEW25,941,1
AEW25,942,1
AEW25,943,0
AEW25,944,0
AEW25,945,0
AEW25,946,0
AEW25,947,0
AEW25,948,0
AEW25,949,0
AEW25,950,0
AEW25,951,0
AEW25,952,0
AEW25,953,0
AEW25,954,0
AEW25,955,0
AEW25,956,0
AEW25,957,0
AEW25,958,0
AEW25,959,0
AEW25,960,0
AEW25,961,0
AEW25,962,0
AEW25,963,0
AEW25,964,0
AEW25,965,0
AEW25,966,0
AEW25,967,0
AEW25,968,0
AEW25,969,0
AEW25,970,0
AEW25,971,0
AEW25,972,0
AEW25,973,0
AEW25,974,0
AEW25,975,0
AEW25,976,0
AEW25,977,0
AEW25,978,0
AEW25,979,0
AEW25,980,0
AEW25,981,0
AEW25,982,0
AEW25,983,0
AEW25,984,0
AEW25,985,0
AEW25,986,0
AEW25,987,0
AEW25,988,0
AEW25,989,0
AEW25,990,0
AEW25,991,0
AEW25,992,0
AEW25,993,0
AEW25,994,0
AEW25,995,0
AEW25,996,0
AEW25,997,0
AEW25,998,0
AEW25,999,0
AEW25,1000,0
AEW27,1,1
AEW27,2,0
AEW27,3,0
AEW27,4,0
AEW27,5,0
AEW27,6,0
AEW27,7,0
AEW27,8,0
AEW27,9,0
AEW27,10,0
AEW27,11,0
AEW27,12,0
AEW27,13,0
AEW27,14,1
AEW27,15,0
AEW27,16,0
AEW27,17,0
AEW27,18,0
AEW27,19,0
AEW27,20,0
AEW27,21,0
AEW27,22,1
AEW27,23,0
AEW27,24,1
AEW27,25,0
AEW27,26,0
AEW27,27,0
AEW27,28,1
AEW27,29,0
AEW27,30,0
AEW27,31,0
AEW27,32,0
AEW27,33,0
AEW27,34,0
AEW27,35,0
AEW27,36,0
AEW27,37,0
AEW27,38,0
AEW27,39,0
AEW27,40,1
AEW27,41,0
AEW27,42,0
AEW27,43,0
AEW27,44,0
AEW27,45,0
AEW27,46,0
AEW27,47,0
AEW27,48,1
AEW27,49,1
AEW27,50,0
AEW27,51,0
AEW27,52,0
AEW27,53,0
AEW27,54,0
AEW27,55,0
AEW27,56,0
AEW27,57,0
AEW27,58,0
AEW27,59,0
AEW27,60,0
AEW27,61,0
AEW27,62,0
AEW27,63,0
AEW27,64,0
AEW27,65,0
AEW27,66,0
AEW27,67,1
AEW27,68,0
AEW27,69,0
AEW27,70,0
AEW27,71,0
AEW27,72,0
AEW27,73,1
AEW27,74,0
AEW27,75,0
AEW27,76,0
AEW27,77,0
AEW27,78,0
AEW27,79,1
AEW27,80,0
AEW27,81,0
AEW27,82,1
AEW27,83,0
AEW27,84,0
AEW27,85,0
AEW27,86,0
AEW27,87,0
AEW27,88,0
AEW27,89,0
AEW27,90,0
AEW27,91,0
AEW27,92,0
AEW27,93,0
AEW27,94,0
AEW27,95,0
AEW27,96,0
AEW27,97,0
AEW27,98,0
AEW27,99,0
AEW27,100,1
AEW27,101,0
AEW27,102,0
AEW27,103,0
AEW27,104,0
AEW27,105,0
AEW27,106,0
AEW27,107,0
AEW27,108,1
AEW27,109,0
AEW27,110,0
AEW27,111,1
AEW27,112,0
AEW27,113,1
AEW27,114,0
AEW27,115,0
AEW27,116,0
AEW27,117,1
AEW27,118,0
AEW27,119,0
AEW27,120,0
AEW27,121,0
AEW27,122,0
AEW27,123,0
AEW27,124,1
AEW27,125,1
AEW27,126,0
AEW27,127,0
AEW27,128,0
AEW27,129,0
AEW27,130,0
AEW27,131,0
AEW27,132,0
AEW27,133,0
AEW27,134,0
AEW27,135,0
AEW27,136,0
AEW27,137,0
AEW27,138,0
AEW27,139,0
AEW27,140,0
AEW27,141,0
AEW27,142,0
AEW27,143,0
AEW27,144,0
AEW27,145,0
AEW27,146,0
AEW27,147,0
AEW27,148,0
AEW27,149,0
AEW27,150,0
AEW27,151,0
AEW27,152,0
AEW27,153,0
AEW27,154,0
AEW27,155,0
AEW27,156,0
AEW27,157,0
AEW27,158,0
AEW27,159,0
AEW27,160,1
AEW27,161,0
AEW27,162,0
AEW27,163,0
AEW27,164,1
AEW27,165,0
AEW27,166,0
AEW27,167,0
AEW27,168,0
AEW27,169,0
AEW27,170,0
AEW27,171,0
AEW27,172,1
AEW27,173,0
AEW27,174,0
AEW27,175,0
AEW27,176,0
AEW27,177,0
AEW27,178,1
AEW27,179,1
AEW27,180,0
AEW27,181,0
AEW27,182,0
AEW27,183,0
AEW27,184,0
AEW27,185,0
AEW27,186,1
AEW27,187,1
AEW27,188,0
AEW27,189,0
AEW27,190,0
AEW27,191,0
AEW27,192,0
AEW27,193,0
AEW27,194,0
AEW27,195,0
AEW27,196,0
AEW27,197,0
AEW27,198,0
AEW27,199,0
AEW27,200,0
AEW27,201,0
AEW27,202,0
AEW27,203,0
AEW27,204,0
AEW27,205,0
AEW27,206,0
AEW27,207,0
AEW27,208,0
AEW27,209,0
AEW27,210,0
AEW27,211,0
AEW27,212,0
AEW27,213,0
AEW27,214,0
AEW27,215,0
AEW27,216,1
AEW27,217,0
AEW27,218,0
AEW27,219,0
AEW27,220,0
AEW27,221,0
AEW27,222,1
AEW27,223,0
AEW27,224,0
AEW27,225,0
AEW27,226,0
AEW27,227,0
AEW27,228,0
AEW27,229,0
AEW27,230,0
AEW27,231,0
AEW27,232,0
AEW27,233,0
AEW27,234,1
AEW27,235,0
AEW27,236,0
AEW27,237,0
AEW27,238,0
AEW27,239,0
AEW27,240,0
AEW27,241,0
AEW27,242,1
AEW27,243,0
AEW27,244,0
AEW27,245,1
AEW27,246,0
AEW27,247,0
AEW27,248,0
AEW27,249,0
AEW27,250,0
AEW27,251,0
AEW27,252,0
AEW27,253,0
AEW27,254,0
AEW27,255,0
AEW27,256,0
AEW27,257,0
AEW27,258,0
AEW27,259,0
AEW27,260,0
AEW27,261,0
AEW27,262,0
AEW27,263,1
AEW27,264,1
AEW27,265,0
AEW27,266,0
AEW27,267,0
AEW27,268,0
AEW27,269,0
AEW27,270,1
AEW27,271,0
AEW27,272,0
AEW27,273,0
AEW27,274,1
AEW27,275,0
AEW27,276,0
AEW27,277,0
AEW27,278,0
AEW27,279,0
AEW27,280,0
AEW27,281,0
AEW27,282,0
AEW27,283,0
AEW27,284,0
AEW27,285,0
AEW27,286,0
AEW27,287,0
AEW27,288,0
AEW27,289,0
AEW27,290,0
AEW27,291,0
AEW27,292,0
AEW27,293,0
AEW27,294,0
AEW27,295,1
AEW27,296,0
AEW27,297,0
AEW27,298,1
AEW27,299,0
AEW27,300,0
AEW27,301,0
AEW27,302,1
AEW27,303,0
AEW27,304,0
AEW27,305,1
AEW27,306,1
AEW27,307,0
AEW27,308,1
AEW27,309,0
AEW27,310,0
AEW27,311,0
AEW27,312,0
AEW27,313,0
AEW27,314,1
AEW27,315,0
AEW27,316,0
AEW27,317,0
AEW27,318,0
AEW27,319,0
AEW27,320,0
AEW27,321,0
AEW27,322,1
AEW27,323,1
AEW27,324,0
AEW27,325,0
AEW27,326,0
AEW27,327,0
AEW27,328,0
AEW27,329,0
AEW27,330,0
AEW27,331,0
AEW27,332,0
AEW27,333,0
AEW27,334,0
AEW27,335,0
AEW27,336,0
AEW27,337,1
AEW27,338,1
AEW27,339,1
AEW27,340,0
AEW27,341,0
AEW27,342,1
AEW27,343,0
AEW27,344,0
AEW27,345,0
AEW27,346,0
AEW27,347,0
AEW27,348,1
AEW27,349,0
AEW27,350,0
AEW27,351,1
AEW27,352,1
AEW27,353,1
AEW27,354,0
AEW27,355,0
AEW27,356,0
AEW27,357,0
AEW27,358,0
AEW27,359,0
AEW27,360,0
AEW27,361,1
AEW27,362,0
AEW27,363,0
AEW27,364,0
AEW27,365,0
AEW27,366,0
AEW27,367,0
AEW27,368,0
AEW27,369,0
AEW27,370,0
AEW27,371,0
AEW27,372,0
AEW27,373,0
AEW27,374,0
AEW27,375,1
AEW27,376,0
AEW27,377,0
AEW27,378,1
AEW27,379,0
AEW27,380,0
AEW27,381,0
AEW27,382,0
AEW27,383,1
AEW27,384,0
AEW27,385,0
AEW27,386,0
AEW27,387,0
AEW27,388,0
AEW27,389,0
AEW27,390,0
AEW27,391,0
AEW27,392,0
AEW27,393,0
AEW27,394,0
AEW27,395,0
AEW27,396,0
AEW27,397,0
AEW27,398,0
AEW27,399,1
AEW27,400,0
AEW27,401,1
AEW27,402,1
AEW27,403,1
AEW27,404,1
AEW27,405,1
AEW27,406,1
AEW27,407,1
AEW27,408,1
AEW27,409,1
AEW27,410,1
AEW27,411,1
AEW27,412,1
AEW27,413,1
AEW27,414,1
AEW27,415,1
AEW27,416,1
AEW27,417,1
AEW27,418,0
AEW27,419,0
AEW27,420,0
AEW27,421,0
AEW27,422,0
AEW27,423,0
AEW27,424,0
AEW27,425,0
AEW27,426,0
AEW27,427,0
AEW27,428,0
AEW27,429,0
AEW27,430,0
AEW27,431,0
AEW27,432,0
AEW27,433,0
AEW27,434,0
AEW27,435,0
AEW27,436,0
AEW27,437,0
AEW27,438,0
AEW27,439,0
AEW27,440,0
AEW27,441,0
AEW27,442,1
AEW27,443,0
AEW27,444,0
AEW27,445,0
AEW27,446,0
AEW27,447,0
AEW27,448,0
AEW27,449,0
AEW27,450,0
AEW27,451,0
AEW27,452,0
AEW27,453,0
AEW27,454,0
AEW27,455,0
AEW27,456,0
AEW27,457,0
AEW27,458,0
AEW27,459,0
AEW27,460,0
AEW27,461,0
AEW27,462,0
AEW27,463,0
AEW27,464,0
AEW27,465,0
AEW27,466,0
AEW27,467,0
AEW27,468,0
AEW27,469,0
AEW27,470,0
AEW27,471,0
AEW27,472,0
AEW27,473,0
AEW27,474,0
AEW27,475,0
AEW27,476,0
AEW27,477,0
AEW27,478,0
AEW27,479,0
AEW27,480,0
AEW27,481,0
AEW27,482,0
AEW27,483,0
AEW27,484,0
AEW27,485,0
AEW27,486,1
AEW27,487,0
AEW27,488,0
AEW27,489,0
AEW27,490,0
AEW27,491,0
AEW27,492,0
AEW27,493,0
AEW27,494,1
AEW27,495,0
AEW27,496,0
AEW27,497,0
AEW27,498,0
AEW27,499,0
AEW27,500,0
AEW27,501,0
AEW27,502,0
AEW27,503,0
AEW27,504,0
AEW27,505,0
AEW27,506,0
AEW27,507,0
AEW27,508,0
AEW27,509,0
AEW27,510,0
AEW27,511,0
AEW27,512,0
AEW27,513,0
AEW27,514,0
AEW27,515,0
AEW27,516,0
AEW27,517,0
AEW27,518,0
AEW27,519,0
AEW27,520,0
AEW27,521,0
AEW27,522,0
AEW27,523,0
AEW27,524,0
AEW27,525,0
AEW27,526,0
AEW27,527,0
AEW27,528,0
AEW27,529,0
AEW27,530,0
AEW27,531,0
AEW27,532,0
AEW27,533,0
AEW27,534,0
AEW27,535,0
AEW27,536,0
AEW27,537,0
AEW27,538,0
AEW27,539,0
AEW27,540,0
AEW27,541,0
AEW27,542,0
AEW27,543,0
AEW27,544,0
AEW27,545,0
AEW27,546,0
AEW27,547,0
AEW27,548,0
AEW27,549,0
AEW27,550,0
AEW27,551,0
AEW27,552,0
AEW27,553,0
AEW27,554,0
AEW27,555,0
AEW27,556,0
AEW27,557,0
AEW27,558,0
AEW27,559,0
AEW27,560,0
AEW27,561,0
AEW27,562,0
AEW27,563,0
AEW27,564,0
AEW27,565,0
AEW27,566,0
AEW27,567,0
AEW27,568,0
AEW27,569,0
AEW27,570,0
AEW27,571,0
AEW27,572,0
AEW27,573,0
AEW27,574,0
AEW27,575,0
AEW27,576,0
AEW27,577,0
AEW27,578,0
AEW27,579,0
AEW27,580,0
AEW27,581,0
AEW27,582,0
AEW27,583,0
AEW27,584,1
AEW27,585,0
AEW27,586,0
AEW27,587,0
AEW27,588,0
AEW27,589,0
AEW27,590,0
AEW27,591,0
AEW27,592,0
AEW27,593,1
AEW27,594,0
AEW27,595,0
AEW27,596,0
AEW27,597,0
AEW27,598,0
AEW27,599,0
AEW27,600,0
AEW27,601,0
AEW27,602,0
AEW27,603,0
AEW27,604,0
AEW27,605,0
AEW27,606,0
AEW27,607,0
AEW27,608,0
AEW27,609,0
AEW27,610,0
AEW27,611,0
AEW27,612,0
AEW27,613,0
AEW27,614,0
AEW27,615,0
AEW27,616,0
AEW27,617,0
AEW27,618,0
AEW27,619,0
AEW27,620,0
AEW27,621,0
AEW27,622,1
AEW27,623,0
AEW27,624,1
AEW27,625,1
AEW27,626,0
AEW27,627,0
AEW27,628,0
AEW27,629,0
AEW27,630,0
AEW27,631,0
AEW27,632,0
AEW27,633,0
AEW27,634,0
AEW27,635,0
AEW27,636,0
AEW27,637,0
AEW27,638,0
AEW27,639,0
AEW27,640,1
AEW27,641,0
AEW27,642,0
AEW27,643,0
AEW27,644,0
AEW27,645,0
AEW27,646,1
AEW27,647,0
AEW27,648,0
AEW27,649,0
AEW27,650,0
AEW27,651,0
AEW27,652,0
AEW27,653,0
AEW27,654,0
AEW27,655,0
AEW27,656,0
AEW27,657,0
AEW27,658,0
AEW27,659,0
AEW27,660,0
AEW27,661,0
AEW27,662,1
AEW27,663,0
AEW27,664,0
AEW27,665,0
AEW27,666,0
AEW27,667,0
AEW27,668,0
AEW27,669,0
AEW27,670,0
AEW27,671,0
AEW27,672,0
AEW27,673,0
AEW27,674,0
AEW27,675,0
AEW27,676,0
AEW27,677,0
AEW27,678,0
AEW27,679,1
AEW27,680,0
AEW27,681,0
AEW27,682,0
AEW27,683,0
AEW27,684,0
AEW27,685,0
AEW27,686,0
AEW27,687,0
AEW27,688,1
AEW27,689,1
AEW27,690,0
AEW27,691,1
AEW27,692,0
AEW27,693,0
AEW27,694,0
AEW27,695,0
AEW27,696,0
AEW27,697,0
AEW27,698,0
AEW27,699,0
AEW27,700,0
AEW27,701,0
AEW27,702,0
AEW27,703,0
AEW27,704,0
AEW27,705,1
AEW27,706,0
AEW27,707,0
AEW27,708,0
AEW27,709,0
AEW27,710,0
AEW27,711,0
AEW27,712,0
AEW27,713,0
AEW27,714,0
AEW27,715,0
AEW27,716,0
AEW27,717,0
AEW27,718,0
AEW27,719,0
AEW27,720,0
AEW27,721,1
AEW27,722,0
AEW27,723,0
AEW27,724,1
AEW27,725,0
AEW27,726,0
AEW27,727,0
AEW27,728,0
AEW27,729,0
AEW27,730,0
AEW27,731,0
AEW27,732,0
AEW27,733,0
AEW27,734,0
AEW27,735,0
AEW27,736,0
AEW27,737,1
AEW27,738,1
AEW27,739,0
AEW27,740,0
AEW27,741,0
AEW27,742,0
AEW27,743,0
AEW27,744,0
AEW27,745,0
AEW27,746,0
AEW27,747,0
AEW27,748,0
AEW27,749,0
AEW27,750,0
AEW27,751,0
AEW27,752,1
AEW27,753,0
AEW27,754,0
AEW27,755,0
AEW27,756,1
AEW27,757,1
AEW27,758,0
AEW27,759,1
AEW27,760,0
AEW27,761,0
AEW27,762,0
AEW27,763,0
AEW27,764,0
AEW27,765,0
AEW27,766,0
AEW27,767,0
AEW27,768,0
AEW27,769,1
AEW27,770,0
AEW27,771,0
AEW27,772,0
AEW27,773,0
AEW27,774,0
AEW27,775,0
AEW27,776,0
AEW27,777,0
AEW27,778,0
AEW27,779,0
AEW27,780,0
AEW27,781,0
AEW27,782,0
AEW27,783,0
AEW27,784,0
AEW27,785,0
AEW27,786,0
AEW27,787,0
AEW27,788,0
AEW27,789,0
AEW27,790,0
AEW27,791,0
AEW27,792,0
AEW27,793,0
AEW27,794,0
AEW27,795,0
AEW27,796,0
AEW27,797,0
AEW27,798,0
AEW27,799,0
AEW27,800,0
AEW27,801,0
AEW27,802,0
AEW27,803,0
AEW27,804,0
AEW27,805,0
AEW27,806,0
AEW27,807,0
AEW27,808,0
AEW27,809,1
AEW27,810,1
AEW27,811,0
AEW27,812,1
AEW27,813,0
AEW27,814,0
AEW27,815,0
AEW27,816,1
AEW27,817,1
AEW27,818,0
AEW27,819,1
AEW27,820,0
AEW27,821,0
AEW27,822,0
AEW27,823,0
AEW27,824,0
AEW27,825,0
AEW27,826,0
AEW27,827,0
AEW27,828,0
AEW27,829,0
AEW27,830,0
AEW27,831,0
AEW27,832,0
AEW27,833,0
AEW27,834,0
AEW27,835,0
AEW27,836,0
AEW27,837,0
AEW27,838,0
AEW27,839,0
AEW27,840,0
AEW27,841,0
AEW27,842,0
AEW27,843,0
AEW27,844,0
AEW27,845,0
AEW27,846,0
AEW27,847,0
AEW27,848,0
AEW27,849,0
AEW27,850,0
AEW27,851,0
AEW27,852,0
AEW27,853,0
AEW27,854,0
AEW27,855,0
AEW27,856,1
AEW27,857,1
AEW27,858,1
AEW27,859,0
AEW27,860,0
AEW27,861,0
AEW27,862,0
AEW27,863,1
AEW27,864,0
AEW27,865,1
AEW27,866,0
AEW27,867,0
AEW27,868,0
AEW27,869,0
AEW27,870,0
AEW27,871,0
AEW27,872,0
AEW27,873,1
AEW27,874,0
AEW27,875,0
AEW27,876,0
AEW27,877,0
AEW27,878,1
AEW27,879,0
AEW27,880,0
AEW27,881,0
AEW27,882,0
AEW27,883,0
AEW27,884,0
AEW27,885,0
AEW27,886,0
AEW27,887,1
AEW27,888,1
AEW27,889,0
AEW27,890,0
AEW27,891,0
AEW27,892,0
AEW27,893,0
AEW27,894,0
AEW27,895,0
AEW27,896,0
AEW27,897,0
AEW27,898,0
AEW27,899,0
AEW27,900,0
AEW27,901,0
AEW27,902,0
AEW27,903,0
AEW27,904,0
AEW27,905,0
AEW27,906,0
AEW27,907,0
AEW27,908,0
AEW27,909,0
AEW27,910,0
AEW27,911,1
AEW27,912,0
AEW27,913,0
AEW27,914,0
AEW27,915,0
AEW27,916,0
AEW27,917,1
AEW27,918,0
AEW27,919,0
AEW27,920,1
AEW27,921,0
AEW27,922,0
AEW27,923,0
AEW27,924,0
AEW27,925,0
AEW27,926,0
AEW27,927,0
AEW27,928,0
AEW27,929,0
AEW27,930,0
AEW27,931,0
AEW27,932,0
AEW27,933,0
AEW27,934,0
AEW27,935,0
AEW27,936,0
AEW27,937,0
AEW27,938,0
AEW27,939,0
AEW27,940,1
AEW27,941,0
AEW27,942,1
AEW27,943,1
AEW27,944,0
AEW27,945,0
AEW27,946,0
AEW27,947,0
AEW27,948,0
AEW27,949,0
AEW27,950,0
AEW27,951,0
AEW27,952,0
AEW27,953,0
AEW27,954,0
AEW27,955,0
AEW27,956,0
AEW27,957,0
AEW27,958,0
AEW27,959,0
AEW27,960,0
AEW27,961,0
AEW27,962,0
AEW27,963,0
AEW27,964,0
AEW27,965,0
AEW27,966,0
AEW27,967,0
AEW27,968,0
AEW27,969,0
AEW27,970,0
AEW27,971,0
AEW27,972,0
AEW27,973,0
AEW27,974,0
AEW27,975,0
AEW27,976,0
AEW27,977,0
AEW27,978,0
AEW27,979,0
AEW27,980,0
AEW27,981,0
AEW27,982,0
AEW27,983,0
AEW27,984,0
AEW27,985,0
AEW27,986,0
AEW27,987,0
AEW27,988,0
AEW27,989,0
AEW27,990,0
AEW27,991,0
AEW27,992,0
AEW27,993,0
AEW27,994,0
AEW27,995,0
AEW27,996,0
AEW27,997,0
AEW27,998,0
AEW27,999,0
AEW27,1000,0
AEW30,1,0
AEW30,2,0
AEW30,3,0
AEW30,4,1
AEW30,5,0
AEW30,6,0
AEW30,7,0
AEW30,8,0
AEW30,9,0
AEW30,10,0
AEW30,11,0
AEW30,12,0
AEW30,13,0
AEW30,14,1
AEW30,15,0
AEW30,16,0
AEW30,17,0
AEW30,18,0
AEW30,19,0
AEW30,20,0
AEW30,21,0
AEW30,22,1
AEW30,23,0
AEW30,24,0
AEW30,25,0
AEW30,26,0
AEW30,27,1
AEW30,28,1
AEW30,29,0
AEW30,30,0
AEW30,31,0
AEW30,32,0
AEW30,33,0
AEW30,34,0
AEW30,35,0
AEW30,36,0
AEW30,37,0
AEW30,38,0
AEW30,39,0
AEW30,40,1
AEW30,41,1
AEW30,42,1
AEW30,43,0
AEW30,44,0
AEW30,45,0
AEW30,46,0
AEW30,47,0
AEW30,48,1
AEW30,49,0
AEW30,50,0
AEW30,51,0
AEW30,52,0
AEW30,53,0
AEW30,54,0
AEW30,55,0
AEW30,56,0
AEW30,57,0
AEW30,58,0
AEW30,59,0
AEW30,60,0
AEW30,61,0
AEW30,62,0
AEW30,63,0
AEW30,64,0
AEW30,65,0
AEW30,66,0
AEW30,67,0
AEW30,68,1
AEW30,69,0
AEW30,70,0
AEW30,71,1
AEW30,72,0
AEW30,73,1
AEW30,74,1
AEW30,75,0
AEW30,76,0
AEW30,77,0
AEW30,78,0
AEW30,79,1
AEW30,80,0
AEW30,81,0
AEW30,82,0
AEW30,83,0
AEW30,84,0
AEW30,85,0
AEW30,86,0
AEW30,87,0
AEW30,88,0
AEW30,89,0
AEW30,90,0
AEW30,91,0
AEW30,92,0
AEW30,93,0
AEW30,94,0
AEW30,95,0
AEW30,96,0
AEW30,97,0
AEW30,98,0
AEW30,99,0
AEW30,100,0
AEW30,101,0
AEW30,102,0
AEW30,103,0
AEW30,104,1
AEW30,105,0
AEW30,106,0
AEW30,107,0
AEW30,108,0
AEW30,109,0
AEW30,110,0
AEW30,111,0
AEW30,112,0
AEW30,113,1
AEW30,114,0
AEW30,115,0
AEW30,116,0
AEW30,117,1
AEW30,118,0
AEW30,119,0
AEW30,120,0
AEW30,121,0
AEW30,122,0
AEW30,123,0
AEW30,124,1
AEW30,125,0
AEW30,126,0
AEW30,127,0
AEW30,128,0
AEW30,129,0
AEW30,130,1
AEW30,131,0
AEW30,132,0
AEW30,133,0
AEW30,134,0
AEW30,135,0
AEW30,136,0
AEW30,137,0
AEW30,138,0
AEW30,139,0
AEW30,140,1
AEW30,141,0
AEW30,142,0
AEW30,143,0
AEW30,144,0
AEW30,145,0
AEW30,146,0
AEW30,147,0
AEW30,148,0
AEW30,149,0
AEW30,150,0
AEW30,151,0
AEW30,152,0
AEW30,153,0
AEW30,154,0
AEW30,155,0
AEW30,156,0
AEW30,157,0
AEW30,158,0
AEW30,159,0
AEW30,160,1
AEW30,161,0
AEW30,162,0
AEW30,163,0
AEW30,164,0
AEW30,165,0
AEW30,166,0
AEW30,167,0
AEW30,168,0
AEW30,169,0
AEW30,170,0
AEW30,171,0
AEW30,172,1
AEW30,173,0
AEW30,174,0
AEW30,175,0
AEW30,176,0
AEW30,177,0
AEW30,178,1
AEW30,179,0
AEW30,180,1
AEW30,181,0
AEW30,182,0
AEW30,183,0
AEW30,184,0
AEW30,185,1
AEW30,186,1
AEW30,187,0
AEW30,188,1
AEW30,189,0
AEW30,190,0
AEW30,191,0
AEW30,192,0
AEW30,193,0
AEW30,194,1
AEW30,195,0
AEW30,196,0
AEW30,197,0
AEW30,198,0
AEW30,199,0
AEW30,200,0
AEW30,201,0
AEW30,202,0
AEW30,203,1
AEW30,204,1
AEW30,205,0
AEW30,206,0
AEW30,207,0
AEW30,208,0
AEW30,209,0
AEW30,210,0
AEW30,211,0
AEW30,212,0
AEW30,213,0
AEW30,214,0
AEW30,215,0
AEW30,216,0
AEW30,217,0
AEW30,218,1
AEW30,219,0
AEW30,220,0
AEW30,221,0
AEW30,222,0
AEW30,223,0
AEW30,224,0
AEW30,225,1
AEW30,226,0
AEW30,227,0
AEW30,228,0
AEW30,229,0
AEW30,230,0
AEW30,231,0
AEW30,232,0
AEW30,233,0
AEW30,234,0
AEW30,235,0
AEW30,236,0
AEW30,237,0
AEW30,238,0
AEW30,239,0
AEW30,240,0
AEW30,241,0
AEW30,242,0
AEW30,243,0
AEW30,244,0
AEW30,245,0
AEW30,246,0
AEW30,247,0
AEW30,248,0
AEW30,249,0
AEW30,250,0
AEW30,251,0
AEW30,252,0
AEW30,253,0
AEW30,254,0
AEW30,255,0
AEW30,256,0
AEW30,257,0
AEW30,258,0
AEW30,259,0
AEW30,260,0
AEW30,261,0
AEW30,262,0
AEW30,263,0
AEW30,264,0
AEW30,265,0
AEW30,266,0
AEW30,267,0
AEW30,268,0
AEW30,269,0
AEW30,270,0
AEW30,271,0
AEW30,272,0
AEW30,273,0
AEW30,274,1
AEW30,275,1
AEW30,276,0
AEW30,277,0
AEW30,278,0
AEW30,279,0
AEW30,280,1
AEW30,281,0
AEW30,282,0
AEW30,283,0
AEW30,284,0
AEW30,285,0
AEW30,286,0
AEW30,287,0
AEW30,288,1
AEW30,289,0
AEW30,290,0
AEW30,291,0
AEW30,292,0
AEW30,293,0
