Analysis,SLN_ID,habitat,vertebrates,resource_type,Detritus,S,Interactions,L_D,C,Basal,Top,Herbiv,Carniv,MeanInDegree,StdInDegree,Mean_longest_chain,Mean_NTP,Max_NTP,Mean_NTP_norm,TrOmniv,q_inCoherence,Mean_path_len,Std_path_len
Rhynie_all_lumped,196,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.081081081,0.166666667,0.5,3.791666667,3.120467728,1.216216216,2.275363143,4.314285714,0.527402053,0.666666667,0.710520416,1.758139535,0.681611805
Rhynie_all_lumped,197,both,no,mixed,2,37,80,2.162162162,0.06006006,0.314285714,0.162162162,0.208333333,0.458333333,3.333333333,3.292503563,1.27027027,2.256218273,4.5,0.501381838,0.5,0.767532747,1.729032258,0.783843986
Rhynie_all_lumped,198,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.054054054,0.166666667,0.541666667,3.791666667,3.092475674,1.297297297,2.357313653,6.157894737,0.382811619,0.416666667,0.897282103,2.047826087,1.07872218
Rhynie_all_lumped,199,both,no,mixed,2,37,93,2.513513514,0.06981982,0.314285714,0.108108108,0.416666667,0.458333333,3.875,4.003395298,1.405405405,2.359975484,5,0.471995097,0.458333333,0.926270971,1.896226415,0.917747555
Rhynie_all_lumped,2,both,no,mixed,2,37,126,3.405405405,0.094594595,0.314285714,0.081081081,0.166666667,0.458333333,5.25,3.959029306,1.216216216,2.311797386,4.176470588,0.553528952,0.666666667,0.809467431,1.605932203,0.646929556
Rhynie_all_lumped,20,both,no,mixed,2,37,99,2.675675676,0.074324324,0.314285714,0.135135135,0.166666667,0.5,4.125,3.480535941,1.432432432,2.456426728,5,0.491285346,0.666666667,0.757717246,1.825892857,0.820723244
Rhynie_all_lumped,200,both,no,mixed,2,37,69,1.864864865,0.051801802,0.314285714,0.108108108,0.125,0.541666667,2.875,2.455030328,1.459459459,2.413985414,5.083333333,0.474882377,0.666666667,0.617326617,1.98265896,0.936805485
Rhynie_all_lumped,201,both,no,mixed,2,37,86,2.324324324,0.064564565,0.314285714,0.027027027,0.208333333,0.416666667,3.583333333,3.348155452,1.432432432,2.325153998,4.833333333,0.481066344,0.708333333,0.688658059,1.865740741,0.821531416
Rhynie_all_lumped,202,both,no,mixed,2,37,62,1.675675676,0.046546547,0.314285714,0.216216216,0.291666667,0.541666667,2.583333333,2.185260241,1.378378378,2.347489275,4.95,0.474240258,0.5,0.816516173,1.98757764,0.901301681
Rhynie_all_lumped,203,both,no,mixed,2,37,86,2.324324324,0.064564565,0.314285714,0.027027027,0.166666667,0.5,3.583333333,2.947610184,1.432432432,2.345356017,5.533333333,0.423859521,0.5,0.789239867,2.224806202,1.045578499
Rhynie_all_lumped,204,both,no,mixed,2,37,86,2.324324324,0.064564565,0.314285714,0,0.208333333,0.541666667,3.583333333,3.9990941,1.324324324,2.286042381,4.265306122,0.535962089,0.583333333,0.63395815,1.79047619,0.728046979
Rhynie_all_lumped,205,both,no,mixed,2,37,113,3.054054054,0.084834835,0.314285714,0.027027027,0.166666667,0.5,4.708333333,4.22702657,1.486486486,2.418600357,4.714285714,0.513036439,0.708333333,0.839076917,1.779069767,0.799822395
Rhynie_all_lumped,206,both,no,mixed,2,37,66,1.783783784,0.04954955,0.314285714,0.162162162,0.291666667,0.458333333,2.75,2.307831657,1.486486486,2.373210625,5,0.474642125,0.541666667,0.769927644,1.976744186,0.9045272
Rhynie_all_lumped,207,both,no,mixed,2,37,93,2.513513514,0.06981982,0.314285714,0,0.125,0.5,3.875,3.542444501,1.405405405,2.357323098,4.671875,0.504577519,0.583333333,0.796491674,1.92173913,0.86309918
Rhynie_all_lumped,208,both,no,mixed,2,37,62,1.675675676,0.046546547,0.314285714,0.108108108,0.166666667,0.541666667,2.583333333,2.500724533,1.540540541,2.48438085,5.571428571,0.445914512,0.583333333,0.982089749,2.281609195,1.135860931
Rhynie_all_lumped,209,both,no,mixed,2,37,80,2.162162162,0.06006006,0.314285714,0.162162162,0.125,0.583333333,3.333333333,3.631584475,1.108108108,2.091766117,4.1,0.510186858,0.375,0.761552206,1.488,0.630104958
Rhynie_all_lumped,21,both,no,mixed,2,37,90,2.432432432,0.067567568,0.314285714,0.054054054,0.166666667,0.5,3.75,3.165713052,1.216216216,2.243002774,4.125,0.543758248,0.583333333,0.649254631,1.746543779,0.690745397
Rhynie_all_lumped,210,both,no,mixed,2,37,78,2.108108108,0.058558559,0.314285714,0.108108108,0.041666667,0.5,3.25,2.453923212,1.351351351,2.319666331,4.769230769,0.48638165,0.75,0.793474814,1.844827586,0.821708163
Rhynie_all_lumped,211,both,no,mixed,2,37,77,2.081081081,0.057807808,0.314285714,0.135135135,0.208333333,0.541666667,3.208333333,3.006936425,1.324324324,2.382420484,5.304347826,0.449144845,0.541666667,0.710061338,2.088105727,0.941280162
Rhynie_all_lumped,212,both,no,mixed,2,37,96,2.594594595,0.072072072,0.314285714,0.027027027,0.25,0.5,4,3.55087252,1.351351351,2.304316098,4.305555556,0.535195997,0.583333333,0.665003973,1.817813765,0.72918715
Rhynie_all_lumped,213,both,no,mixed,2,37,71,1.918918919,0.053303303,0.314285714,0.081081081,0.208333333,0.541666667,2.958333333,2.941149829,1.297297297,2.246680545,4.448979592,0.504987829,0.583333333,0.830454229,1.903954802,0.795467386
Rhynie_all_lumped,214,both,no,mixed,2,37,84,2.27027027,0.063063063,0.314285714,0.027027027,0.208333333,0.5,3.5,2.553769592,1.513513514,2.44179191,4.8,0.508706648,0.666666667,0.781912558,1.962184874,0.863365175
Rhynie_all_lumped,215,both,no,mixed,2,37,94,2.540540541,0.070570571,0.314285714,0.135135135,0.083333333,0.541666667,3.916666667,3.386888615,1.324324324,2.249497002,3.880952381,0.579624994,0.791666667,0.608510484,1.70661157,0.604853885
Rhynie_all_lumped,216,both,no,mixed,2,37,54,1.459459459,0.040540541,0.314285714,0.324324324,0.208333333,0.541666667,2.25,2.400181153,1.351351351,2.289429429,4.666666667,0.490592021,0.458333333,0.85401003,1.885496183,0.865058659
Rhynie_all_lumped,217,both,no,mixed,2,37,74,2,0.055555556,0.314285714,0.27027027,0.166666667,0.5,3.083333333,2.602952616,1.324324324,2.317664093,4.175,0.555129124,0.583333333,0.607527251,1.764044944,0.697412035
Rhynie_all_lumped,218,both,no,mixed,2,37,82,2.216216216,0.061561562,0.314285714,0.081081081,0.083333333,0.583333333,3.416666667,2.652589656,1.459459459,2.317800962,4.833333333,0.479545027,0.708333333,0.832625367,1.827586207,0.760944948
Rhynie_all_lumped,219,both,no,mixed,2,37,90,2.432432432,0.067567568,0.314285714,0.054054054,0.166666667,0.541666667,3.75,3.096281079,1.594594595,2.47672354,5.2,0.476292989,0.708333333,0.729981195,2.080586081,0.993040315
Rhynie_all_lumped,22,both,no,mixed,2,37,110,2.972972973,0.082582583,0.314285714,0.027027027,0.208333333,0.5,4.583333333,4.138017449,1.324324324,2.317764895,4.333333333,0.534868822,0.666666667,0.714447604,1.71541502,0.671145318
Rhynie_all_lumped,220,both,no,mixed,2,37,100,2.702702703,0.075075075,0.314285714,0.108108108,0.083333333,0.5,4.166666667,3.631584475,1.351351351,2.442268198,4.333333333,0.563600353,0.625,0.735414908,1.6492891,0.625061496
Rhynie_all_lumped,221,both,no,mixed,2,37,86,2.324324324,0.064564565,0.314285714,0.081081081,0.083333333,0.625,3.583333333,2.976964703,1.324324324,2.409972888,4.933333333,0.488508018,0.666666667,0.692816318,1.97254902,0.79567691
Rhynie_all_lumped,222,both,no,mixed,2,37,115,3.108108108,0.086336336,0.314285714,0,0.083333333,0.583333333,4.791666667,4.221880548,1.27027027,2.270289646,4.125,0.550373247,0.583333333,0.770175196,1.778546713,0.676559386
Rhynie_all_lumped,223,both,no,mixed,2,37,107,2.891891892,0.08033033,0.314285714,0,0.25,0.458333333,4.458333333,4.313569758,1.378378378,2.427801889,5.8,0.418586533,0.625,0.921917418,2.020661157,1.075754477
Rhynie_all_lumped,224,both,no,mixed,2,37,79,2.135135135,0.059309309,0.314285714,0.189189189,0.208333333,0.5,3.291666667,3.155108579,1.27027027,2.280828783,5,0.456165757,0.375,0.722687292,1.657718121,0.742273827
Rhynie_all_lumped,225,both,no,mixed,2,37,65,1.756756757,0.048798799,0.314285714,0.27027027,0.291666667,0.458333333,2.708333333,1.921936674,1.135135135,2.136188084,4,0.534047021,0.458333333,0.753454935,1.651515152,0.67659733
Rhynie_all_lumped,226,both,no,mixed,2,37,72,1.945945946,0.054054054,0.314285714,0.162162162,0.291666667,0.458333333,3,3.336230625,1.432432432,2.381677557,5.761904762,0.413348997,0.541666667,0.848531682,2.278846154,1.162678324
Rhynie_all_lumped,227,both,no,mixed,2,37,75,2.027027027,0.056306306,0.314285714,0.189189189,0.25,0.583333333,3.125,2.802367012,1.405405405,2.315605188,4.909090909,0.471697353,0.541666667,0.708179381,2.008230453,0.843015884
Rhynie_all_lumped,228,both,no,mixed,2,37,109,2.945945946,0.081831832,0.314285714,0,0.291666667,0.458333333,4.541666667,4.201233428,1.405405405,2.351708716,4.459459459,0.527352864,0.625,0.726177639,1.895973154,0.782328321
Rhynie_all_lumped,229,both,no,mixed,2,37,83,2.243243243,0.062312312,0.314285714,0.189189189,0.333333333,0.5,3.458333333,3.348966962,1.351351351,2.318560869,4.771428571,0.485925931,0.541666667,0.888659173,1.875706215,0.908500065
Rhynie_all_lumped,23,both,no,mixed,2,37,100,2.702702703,0.075075075,0.314285714,0.054054054,0.25,0.5,4.166666667,4.239223336,1.27027027,2.319214126,4.391304348,0.52813787,0.541666667,0.792971749,1.802690583,0.792187033
Rhynie_all_lumped,230,both,no,mixed,2,37,96,2.594594595,0.072072072,0.314285714,0.054054054,0.166666667,0.5,4,3.978201473,1.459459459,2.404513071,5.1,0.471473151,0.625,0.846337079,1.886462882,0.881207393
Rhynie_all_lumped,231,both,no,mixed,2,37,82,2.216216216,0.061561562,0.314285714,0.216216216,0.208333333,0.5,3.416666667,2.764946209,1.459459459,2.264574306,4.344827586,0.521211547,0.625,0.639760088,1.872146119,0.785242589
Rhynie_all_lumped,232,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.054054054,0.125,0.583333333,3.791666667,3.296627614,1.513513514,2.402837008,4.382352941,0.548298378,0.541666667,0.708377941,1.911660777,0.726381099
Rhynie_all_lumped,233,both,no,mixed,2,37,63,1.702702703,0.047297297,0.314285714,0.324324324,0.25,0.541666667,2.625,2.567565248,1.351351351,2.345122571,4.9,0.478596443,0.541666667,0.72156494,1.93125,0.84765214
Rhynie_all_lumped,234,both,no,mixed,2,37,73,1.972972973,0.054804805,0.314285714,0.162162162,0.208333333,0.541666667,3.041666667,3.113493308,1.486486486,2.441780398,6,0.4069634,0.5,0.716656688,2.100961538,1.074247985
Rhynie_all_lumped,235,both,no,mixed,2,37,94,2.540540541,0.070570571,0.314285714,0.027027027,0.25,0.458333333,3.916666667,3.348155452,1.297297297,2.273503168,4.50877193,0.504240002,0.625,0.751466046,1.851694915,0.809016535
Rhynie_all_lumped,236,both,no,mixed,2,37,84,2.27027027,0.063063063,0.314285714,0.135135135,0.166666667,0.5,3.5,3.587417625,1.27027027,2.213546319,4.1,0.539889346,0.541666667,0.67262227,1.674556213,0.694796098
Rhynie_all_lumped,237,both,no,mixed,2,37,101,2.72972973,0.075825826,0.314285714,0.054054054,0.125,0.5,4.208333333,3.599265223,1.432432432,2.276677456,4.3125,0.527925207,0.791666667,0.582196059,1.749019608,0.669755082
Rhynie_all_lumped,238,both,no,mixed,2,37,56,1.513513514,0.042042042,0.314285714,0.216216216,0.333333333,0.5,2.333333333,2.057154359,1.243243243,2.212072828,4.888888889,0.452469442,0.458333333,0.509103355,2.088050314,0.95720881
Rhynie_all_lumped,239,both,no,mixed,2,37,107,2.891891892,0.08033033,0.314285714,0,0.166666667,0.5,4.458333333,4.190871723,1.486486486,2.359471023,4.52173913,0.521806092,0.625,0.951260376,1.988372093,0.952091934
Rhynie_all_lumped,24,both,no,mixed,2,37,63,1.702702703,0.047297297,0.314285714,0.162162162,0.25,0.625,2.625,2.794598828,1.540540541,2.414457615,5.1,0.473423062,0.416666667,0.602378019,2.211981567,0.953183865
Rhynie_all_lumped,240,both,no,mixed,2,37,84,2.27027027,0.063063063,0.314285714,0.081081081,0.166666667,0.541666667,3.5,3.611575593,1.27027027,2.21901927,5,0.443803854,0.416666667,0.638466632,1.958333333,0.906372786
Rhynie_all_lumped,241,both,no,mixed,2,37,118,3.189189189,0.088588589,0.314285714,0.027027027,0.25,0.5,4.916666667,4.074487609,1.216216216,2.280340102,4.4,0.518259114,0.625,0.791091038,1.720306513,0.675341439
Rhynie_all_lumped,242,both,no,mixed,2,37,70,1.891891892,0.052552553,0.314285714,0.081081081,0.25,0.5,2.916666667,2.976964703,1.405405405,2.311573112,5.5,0.42028602,0.458333333,0.76959005,1.932098765,0.9333473
Rhynie_all_lumped,243,both,no,mixed,2,37,84,2.27027027,0.063063063,0.314285714,0.054054054,0.125,0.541666667,3.5,3.362193901,1.351351351,2.293928586,4.904761905,0.467694178,0.625,0.691897514,1.956896552,0.856775808
Rhynie_all_lumped,244,both,no,mixed,2,37,85,2.297297297,0.063813814,0.314285714,0.108108108,0.166666667,0.625,3.541666667,2.873857681,1.594594595,2.39158349,4.869565217,0.491128752,0.625,0.639752151,2.146153846,1.01807251
Rhynie_all_lumped,245,both,no,mixed,2,37,76,2.054054054,0.057057057,0.314285714,0.135135135,0.208333333,0.541666667,3.166666667,3.045547951,1.351351351,2.304392398,5,0.46087848,0.416666667,0.886774059,1.845238095,0.854632289
Rhynie_all_lumped,246,both,no,mixed,2,37,89,2.405405405,0.066816817,0.314285714,0.108108108,0.166666667,0.541666667,3.708333333,3.155108579,1.405405405,2.400860656,4.5,0.53352459,0.583333333,0.756728569,1.910505837,0.757621778
Rhynie_all_lumped,247,both,no,mixed,2,37,92,2.486486486,0.069069069,0.314285714,0.189189189,0.083333333,0.583333333,3.833333333,3.422008902,1.27027027,2.281291532,5,0.456258306,0.583333333,0.681336397,1.820960699,0.804753936
Rhynie_all_lumped,248,both,no,mixed,2,37,89,2.405405405,0.066816817,0.314285714,0.081081081,0.25,0.458333333,3.708333333,3.983434903,1.486486486,2.430712531,5,0.486142506,0.625,0.912189307,1.957943925,0.936032721
Rhynie_all_lumped,249,both,no,mixed,2,37,99,2.675675676,0.074324324,0.314285714,0,0.041666667,0.416666667,4.125,3.287823385,1.513513514,2.445107564,4.666666667,0.523951621,0.875,0.818621244,1.904958678,0.846800298
Rhynie_all_lumped,25,both,no,mixed,2,37,84,2.27027027,0.063063063,0.314285714,0.081081081,0.125,0.5,3.5,3.189657198,1.567567568,2.4269941,5.428571429,0.447077861,0.791666667,0.719319069,2.215547703,1.020797196
Rhynie_all_lumped,250,both,no,mixed,2,37,75,2.027027027,0.056306306,0.314285714,0.162162162,0.25,0.5,3.125,2.707678293,1.378378378,2.334730366,4.5,0.51882897,0.625,0.689497158,1.805714286,0.785626208
Rhynie_all_lumped,251,both,no,mixed,2,37,62,1.675675676,0.046546547,0.314285714,0.243243243,0.291666667,0.541666667,2.583333333,2.749176425,1.243243243,2.19291015,4.5,0.487313367,0.416666667,0.737980155,1.832167832,0.804792108
Rhynie_all_lumped,252,both,no,mixed,2,37,104,2.810810811,0.078078078,0.314285714,0,0.125,0.541666667,4.333333333,3.357880629,1.513513514,2.478765569,4.739130435,0.523042276,0.625,0.86490335,1.974452555,0.923485133
Rhynie_all_lumped,253,both,no,mixed,2,37,82,2.216216216,0.061561562,0.314285714,0.108108108,0.208333333,0.541666667,3.416666667,3.006032582,1.27027027,2.237796364,4.15,0.539228039,0.541666667,0.639982619,1.828947368,0.684404456
Rhynie_all_lumped,254,both,no,mixed,2,37,85,2.297297297,0.063813814,0.314285714,0.054054054,0.125,0.541666667,3.541666667,3.05000594,1.324324324,2.188716466,4.564102564,0.479550237,0.666666667,0.712833058,1.790243902,0.720771944
Rhynie_all_lumped,255,both,no,mixed,2,37,107,2.891891892,0.08033033,0.314285714,0.027027027,0.166666667,0.458333333,4.458333333,3.438644408,1.540540541,2.550350287,5.7,0.447429875,0.708333333,0.963242498,2.064189189,0.952748754
Rhynie_all_lumped,256,both,no,mixed,2,37,66,1.783783784,0.04954955,0.314285714,0.216216216,0.208333333,0.458333333,2.75,2.231201665,1.216216216,2.175680326,4.444444444,0.489528073,0.5,0.624704267,1.931428571,0.854928722
Rhynie_all_lumped,257,both,no,mixed,2,37,78,2.108108108,0.058558559,0.314285714,0.081081081,0.125,0.5,3.25,2.540968662,1.27027027,2.246975303,4.21875,0.532616368,0.666666667,0.781648907,1.762820513,0.787910094
Rhynie_all_lumped,258,both,no,mixed,2,37,71,1.918918919,0.053303303,0.314285714,0.135135135,0.208333333,0.541666667,2.958333333,2.255026591,1.432432432,2.393552492,4.857142857,0.492790219,0.541666667,0.754704862,2.069306931,0.933163727
Rhynie_all_lumped,259,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.081081081,0.166666667,0.541666667,3.791666667,3.348966962,1.351351351,2.3048712,4.386363636,0.525462864,0.583333333,0.70086287,1.824324324,0.749505564
Rhynie_all_lumped,26,both,no,mixed,2,37,74,2,0.055555556,0.314285714,0.027027027,0.25,0.583333333,3.083333333,2.811724933,1.540540541,2.499703016,5.75,0.434730959,0.583333333,1.056480586,2.252173913,1.096588423
Rhynie_all_lumped,260,both,no,mixed,2,37,98,2.648648649,0.073573574,0.314285714,0.081081081,0.166666667,0.458333333,4.083333333,3.622594154,1.378378378,2.287316033,4.266666667,0.536089695,0.583333333,0.778831371,1.740740741,0.732886874
Rhynie_all_lumped,261,both,no,mixed,2,37,70,1.891891892,0.052552553,0.314285714,0.081081081,0.333333333,0.458333333,2.916666667,2.764946209,1.378378378,2.18508811,4.2,0.520259074,0.5,0.639242869,1.94,0.818381784
Rhynie_all_lumped,262,both,no,mixed,2,37,106,2.864864865,0.07957958,0.314285714,0.081081081,0.083333333,0.416666667,4.416666667,3.229169589,1.405405405,2.374095626,4.75,0.499809605,0.833333333,0.699454365,1.818181818,0.840195723
Rhynie_all_lumped,263,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.081081081,0.291666667,0.416666667,3.791666667,3.799075021,1.459459459,2.344689379,5,0.468937876,0.541666667,0.887441357,1.905660377,0.92391401
Rhynie_all_lumped,264,both,no,mixed,2,37,85,2.297297297,0.063813814,0.314285714,0,0.166666667,0.458333333,3.541666667,3.550617419,1.675675676,2.479616102,4.857142857,0.510509197,0.708333333,0.800359967,2.047413793,0.972519485
Rhynie_all_lumped,265,both,no,mixed,2,37,68,1.837837838,0.051051051,0.314285714,0.162162162,0.166666667,0.5,2.833333333,2.838656551,1.378378378,2.269125325,5.125,0.442756161,0.583333333,0.660396237,1.955696203,0.986177958
Rhynie_all_lumped,266,both,no,mixed,2,37,71,1.918918919,0.053303303,0.314285714,0.162162162,0.208333333,0.541666667,2.958333333,3.057125201,1.216216216,2.279333535,4.264705882,0.534464415,0.458333333,0.663723945,1.812121212,0.745620373
Rhynie_all_lumped,267,both,no,mixed,2,37,90,2.432432432,0.067567568,0.314285714,0.081081081,0.125,0.541666667,3.75,3.165713052,1.432432432,2.4670498,4.709677419,0.523825642,0.625,0.756212275,1.837606838,0.746462501
Rhynie_all_lumped,268,both,no,mixed,2,37,103,2.783783784,0.077327327,0.314285714,0,0.166666667,0.583333333,4.291666667,3.556734783,1.486486486,2.413853015,4.9,0.492623064,0.5,0.796752996,1.970037453,0.921261597
Rhynie_all_lumped,269,both,no,mixed,2,37,90,2.432432432,0.067567568,0.314285714,0.108108108,0.166666667,0.5,3.75,3.138124613,1.378378378,2.411249421,4.909090909,0.491180438,0.75,0.754148279,1.94980695,0.826751114
Rhynie_all_lumped,27,both,no,mixed,2,37,88,2.378378378,0.066066066,0.314285714,0.108108108,0.25,0.541666667,3.666666667,3.829708431,1.567567568,2.459539487,5.166666667,0.476039901,0.541666667,0.923820722,2.017857143,0.956283378
Rhynie_all_lumped,270,both,no,mixed,2,37,73,1.972972973,0.054804805,0.314285714,0.135135135,0.291666667,0.541666667,3.041666667,2.510485258,1.405405405,2.263267521,4.425,0.511472886,0.5,0.665433196,2.04845815,0.937108527
Rhynie_all_lumped,271,both,no,mixed,2,37,83,2.243243243,0.062312312,0.314285714,0,0.208333333,0.458333333,3.458333333,2.873857681,1.351351351,2.344157003,4.833333333,0.484998001,0.541666667,0.793691729,1.990610329,0.916260912
Rhynie_all_lumped,272,both,no,mixed,2,37,100,2.702702703,0.075075075,0.314285714,0.054054054,0.166666667,0.458333333,4.166666667,3.690960364,1.297297297,2.2547303,4.5,0.501051178,0.625,0.710883731,1.818548387,0.733343178
Rhynie_all_lumped,273,both,no,mixed,2,37,90,2.432432432,0.067567568,0.314285714,0.054054054,0.125,0.583333333,3.75,3.870175819,1.405405405,2.323072616,4.628571429,0.501898405,0.625,0.795733931,1.925925926,0.783788919
Rhynie_all_lumped,274,both,no,mixed,2,37,66,1.783783784,0.04954955,0.314285714,0.108108108,0.208333333,0.583333333,2.75,2.785833729,1.378378378,2.313088647,5,0.462617729,0.5,0.682380141,2.137931034,0.965078181
Rhynie_all_lumped,275,both,no,mixed,2,37,83,2.243243243,0.062312312,0.314285714,0.108108108,0.041666667,0.625,3.458333333,3.243443777,1.216216216,2.286584908,4.625,0.494396737,0.583333333,0.764442929,1.897435897,0.818436774
Rhynie_all_lumped,276,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.054054054,0.208333333,0.583333333,3.791666667,3.10650323,1.459459459,2.360585893,4.175,0.565409795,0.5,0.632699294,1.779220779,0.709378968
Rhynie_all_lumped,277,both,no,mixed,2,37,78,2.108108108,0.058558559,0.314285714,0.162162162,0.208333333,0.458333333,3.25,2.996374621,1.351351351,2.352123596,4.971428571,0.473128309,0.625,0.685804853,1.982142857,0.862597421
Rhynie_all_lumped,278,both,no,mixed,2,37,76,2.054054054,0.057057057,0.314285714,0.162162162,0.291666667,0.458333333,3.166666667,3.185110286,1.189189189,2.224572685,4.25,0.523428867,0.541666667,0.706630745,1.654545455,0.650089538
Rhynie_all_lumped,279,both,no,mixed,2,37,62,1.675675676,0.046546547,0.314285714,0.189189189,0.291666667,0.541666667,2.583333333,2.764946209,1.162162162,2.109036309,4.222222222,0.4995086,0.416666667,0.635650855,1.731707317,0.769001596
Rhynie_all_lumped,28,both,no,mixed,2,37,70,1.891891892,0.052552553,0.314285714,0.108108108,0.208333333,0.583333333,2.916666667,3.348155452,1.27027027,2.12861323,5,0.425722646,0.416666667,0.765053769,1.542372881,0.68742139
Rhynie_all_lumped,280,both,no,mixed,2,37,106,2.864864865,0.07957958,0.314285714,0.054054054,0.125,0.458333333,4.416666667,3.242605859,1.324324324,2.301258169,4.475,0.514247636,0.666666667,0.771785612,1.766233766,0.755779538
Rhynie_all_lumped,281,both,no,mixed,2,37,81,2.189189189,0.060810811,0.314285714,0.054054054,0.208333333,0.583333333,3.375,3.333786201,1.432432432,2.434799712,5.583333333,0.43608353,0.583333333,0.948082837,2.289795918,1.113303476
Rhynie_all_lumped,282,both,no,mixed,2,37,85,2.297297297,0.063813814,0.314285714,0.162162162,0.208333333,0.458333333,3.541666667,3.161991209,1.432432432,2.342333901,5.388888889,0.434659899,0.583333333,0.823822501,2.034482759,1.031097226
Rhynie_all_lumped,283,both,no,mixed,2,37,70,1.891891892,0.052552553,0.314285714,0.108108108,0.208333333,0.583333333,2.916666667,2.888006182,1.324324324,2.226164429,4.594594595,0.48451814,0.458333333,0.957934574,1.869047619,0.82301857
Rhynie_all_lumped,284,both,no,mixed,2,37,77,2.081081081,0.057807808,0.314285714,0.135135135,0.208333333,0.583333333,3.208333333,3.550617419,1.513513514,2.343190884,5,0.468638177,0.458333333,0.674430297,1.893333333,0.783308004
Rhynie_all_lumped,285,both,no,mixed,2,37,86,2.324324324,0.064564565,0.314285714,0.054054054,0.125,0.458333333,3.583333333,3.229169589,1.351351351,2.195263286,4.333333333,0.50659922,0.708333333,0.764047287,1.87254902,0.832487739
Rhynie_all_lumped,286,both,no,mixed,2,37,89,2.405405405,0.066816817,0.314285714,0.027027027,0.208333333,0.541666667,3.708333333,3.182549794,1.324324324,2.427972501,5.5,0.441449546,0.583333333,0.845838356,2.01509434,0.834710126
Rhynie_all_lumped,287,both,no,mixed,2,37,96,2.594594595,0.072072072,0.314285714,0.108108108,0.208333333,0.541666667,4,4.032476852,1.513513514,2.310843291,4.25,0.543727833,0.458333333,0.683782872,1.690821256,0.704398664
Rhynie_all_lumped,288,both,no,mixed,2,37,101,2.72972973,0.075825826,0.314285714,0.054054054,0.166666667,0.5,4.208333333,4.032252221,1.378378378,2.414212884,4.636363636,0.520712583,0.666666667,0.848032097,1.926530612,0.869985752
Rhynie_all_lumped,289,both,no,mixed,2,37,76,2.054054054,0.057057057,0.314285714,0.108108108,0.291666667,0.5,3.166666667,3.344907442,1.459459459,2.39017619,5.5,0.434577489,0.625,0.681561406,2.018099548,0.924238266
Rhynie_all_lumped,29,both,no,mixed,2,37,111,3,0.083333333,0.314285714,0.027027027,0.166666667,0.5,4.625,3.842694933,1.405405405,2.359938191,4.256410256,0.55444331,0.708333333,0.689624975,1.759856631,0.670311842
Rhynie_all_lumped,290,both,no,mixed,2,37,68,1.837837838,0.051051051,0.314285714,0.189189189,0.208333333,0.583333333,2.833333333,2.869126009,1.189189189,2.123937703,5,0.424787541,0.291666667,0.859468816,1.863013699,0.891570772
Rhynie_all_lumped,291,both,no,mixed,2,37,96,2.594594595,0.072072072,0.314285714,0.108108108,0.125,0.541666667,4,3.83349086,1.378378378,2.388825591,4.238461538,0.563606764,0.625,0.699006714,1.842911877,0.71403347
Rhynie_all_lumped,292,both,no,mixed,2,37,70,1.891891892,0.052552553,0.314285714,0.135135135,0.25,0.5,2.916666667,2.083405796,1.351351351,2.412936828,5.088235294,0.474218799,0.541666667,0.728096658,2.070652174,0.96970933
Rhynie_all_lumped,293,both,no,mixed,2,37,91,2.459459459,0.068318318,0.314285714,0.162162162,0.125,0.666666667,3.791666667,3.61132478,1.459459459,2.506824437,5,0.501364887,0.541666667,0.749091754,1.845493562,0.738234638
Rhynie_all_lumped,294,both,no,mixed,2,37,87,2.351351351,0.065315315,0.314285714,0,0.208333333,0.625,3.625,3.865257739,1.459459459,2.364508297,4.6,0.514023543,0.541666667,0.76702269,1.868181818,0.79719048
Rhynie_all_lumped,295,both,no,mixed,2,37,89,2.405405405,0.066816817,0.314285714,0.054054054,0.208333333,0.5,3.708333333,3.329436128,1.297297297,2.182288431,4.181818182,0.521851581,0.625,0.575017113,1.768907563,0.669686985
Rhynie_all_lumped,296,both,no,mixed,2,37,62,1.675675676,0.046546547,0.314285714,0.27027027,0.291666667,0.541666667,2.583333333,2.535258612,1.324324324,2.361250828,5.428571429,0.434967258,0.375,0.718806892,2.084337349,1.081018815
Rhynie_all_lumped,297,both,no,mixed,2,37,92,2.486486486,0.069069069,0.314285714,0.027027027,0.25,0.416666667,3.833333333,3.002414487,1.378378378,2.333271283,4.894736842,0.476689832,0.708333333,0.794237255,1.884615385,0.828371937
Rhynie_all_lumped,298,both,no,mixed,2,37,65,1.756756757,0.048798799,0.314285714,0.189189189,0.208333333,0.458333333,2.708333333,2.031901373,1.27027027,2.168800119,4.333333333,0.500492335,0.541666667,0.65802892,1.755395683,0.759879153
Rhynie_all_lumped,299,both,no,mixed,2,37,97,2.621621622,0.072822823,0.314285714,0.027027027,0.208333333,0.583333333,4.041666667,3.872749463,1.297297297,2.325357412,5,0.465071482,0.458333333,0.816271544,1.806167401,0.791188659
